0.2791765094315978 0.5295346309912816 0
-5.662996711505497 -5.284768553910249 1
-0.05701035365725732 -0.14043605733304004 0
3.8442563578487974 5.6446807658477836 2
0.9141008848919364 1.2246359700258953 0
-0.46703530412884686 -1.9770525740250928 0
5.806409253114638 4.214002169027888 2
5.123605228339124 2.060732809350915 2
-5.864835423839362 -2.852765578110122 1
1.4970758312255097 0.3958671479951156 0
-4.136208430852838 -2.785501824278369 1
4.522266465736902 5.138838433207686 2
-3.133031212551473 -5.103946924373579 1
7.035392347480684 4.198210809356316 2
0.6841009907870774 0.6453074926919102 0
2.126625241805386 3.1466635581424574 2
-6.036429212901536 -3.526735083919866 1
-3.645450542126389 -4.265421245143062 1
1.4315232064110532 -0.46341893158736264 0
-4.653475247909798 -3.3828502826246933 1
-1.421804090297332 0.22529427525820062 0
-1.7153536207113032 -4.030857161119155 1
-2.6716439172036974 -5.618455675365627 1
1.1146467278296697 -0.17570895302408504 0
4.365530310728439 4.28004016663246 2
0.31658113616169603 -0.8584536039767859 0
5.053671292791366 4.1394946339069945 2
4.443200714378645 2.5144435636750906 2
4.457782263171097 3.620307520017304 2
3.9421140506982035 5.0852975592523535 2
-1.2345499472337313 0.09804231482700064 0
2.0107783574267644 3.6775077444960536 2
2.9693979785363713 6.098326268217637 2
1.9258305201012929 0.12632838091552503 0
-3.920041266689241 -3.2643338197092717 1
3.9803424480266245 2.4322521104466093 2
0.2634362776731222 0.3319440112304231 0
-4.9191266924298205 -5.808937244017635 1
-4.674426099686614 -4.62524091917467 1
4.4015299589738595 3.9613223341984543 2
0.2521115228094589 -0.6284073736117691 0
-4.300515972033948 -4.199082663271062 1
-2.320675934541102 -3.964145633407948 1
3.6063764676635457 3.7538642093856396 2
4.1520724917170915 4.816107779695685 2
5.355162924872346 3.313998899176057 2
1.3108810292932034 0.979034821373857 0
-4.829672940506292 -2.549480508832279 1
-0.5173344709589205 0.03619796312868712 0
0.003946871506625919 0.6921826061015776 0
2.992701390905685 3.4904849630901995 2
1.1463742758143025 1.0005313813590453 0
-0.5385758377352164 0.35340525366193093 0
4.823729763780851 4.328379016821727 2
-4.404314670780048 -2.4273719806738945 1
2.037282670634681 3.6378528065435964 2
5.223665547271194 2.5717223408417587 2
0.609721063824009 -1.5175818213996084 0
-0.3571829909111363 6.590500929967204e-05 0
-0.940963005348872 1.9247846378022393 0
-1.697249987008162 1.4578760090113412 0
0.32592675415829464 0.6298296795491463 0
3.3956284965469754 6.157307119541894 2
4.467812811238419 5.896462738090589 2
